book,bookLabel,title,authorLabel
http://www.wikidata.org/entity/Q10483376,A Little Princess,A Little Princess,Frances Hodgson Burnett
http://www.wikidata.org/entity/Q8863452,Zaza,,Pierre Berton
http://www.wikidata.org/entity/Q8058280,Young Man with a Horn,,Dorothy Baker
http://www.wikidata.org/entity/Q10905245,Half a Lifelong Romance,,Eileen Chang
http://www.wikidata.org/entity/Q8057047,You Can't See 'Round Corners,You Can't See 'Round Corners,Jon Cleary
http://www.wikidata.org/entity/Q10468603,Q10468603,,Jan Guillou
http://www.wikidata.org/entity/Q11125816,The Lincoln Lawyer,The Lincoln Lawyer,Michael Connelly
http://www.wikidata.org/entity/Q11009630,The Shipping News,Schiffsmeldungen,Annie Proulx
http://www.wikidata.org/entity/Q11009630,The Shipping News,The Shipping News,Annie Proulx
http://www.wikidata.org/entity/Q10271148,El Mètode Grönholm,,Jordi Galceran
http://www.wikidata.org/entity/Q10296972,The First Half of My Life,,Puyi
http://www.wikidata.org/entity/Q7991351,What Price Glory?,,Maxwell Anderson
http://www.wikidata.org/entity/Q13109799,Agnisakshi,,Lalithambika Antharjanam
http://www.wikidata.org/entity/Q12323132,Q12323132,,Erling Jepsen
http://www.wikidata.org/entity/Q12366899,Spring,Kevade,Oskar Luts
http://www.wikidata.org/entity/Q12164362,Q12164362,El camino de los ingleses,Antonio Soler
http://www.wikidata.org/entity/Q11988826,Q11988826,,Eva Ramm
http://www.wikidata.org/entity/Q11681570,Escape to Witch Mountain,Escape to Witch Mountain,Alexander Key
http://www.wikidata.org/entity/Q11772710,McTeague,McTeague,Frank Norris
http://www.wikidata.org/entity/Q11872296,Inspector Palmu's Mistake,,Mika Waltari
http://www.wikidata.org/entity/Q11516081,Q11516081,,
http://www.wikidata.org/entity/Q11611420,Nikutai no Mon,肉体の門,Taijirō Tamura
http://www.wikidata.org/entity/Q12599650,The Houseguest and my Mother,사랑손님과 어머니,Joo Yoseop
http://www.wikidata.org/entity/Q12610812,Yi,,
http://www.wikidata.org/entity/Q12718039,Q12718039,,Kristofer Uppdal
http://www.wikidata.org/entity/Q11447736,Onna Keizu,,Kyōka Izumi
http://www.wikidata.org/entity/Q14648106,The Destroyer,,
http://www.wikidata.org/entity/Q12406869,My quarrel with Hersh Rasseyner,,Chaim Grade
http://www.wikidata.org/entity/Q12323084,Kubbin,,Anne-Cath. Vestly
http://www.wikidata.org/entity/Q13709586,Twelve Angry Men,Twelve Angry Men,Reginald Rose
http://www.wikidata.org/entity/Q12005276,Gone with the Woman,Tatt av kvinnen,Erlend Loe
http://www.wikidata.org/entity/Q13373598,Gods and Generals,Gods and Generals,Jeff Shaara
http://www.wikidata.org/entity/Q11835640,The Witcher,,Andrzej Sapkowski
http://www.wikidata.org/entity/Q11812557,The Long Walk,,Sławomir Rawicz
http://www.wikidata.org/entity/Q11967394,En glad gut,En glad gut,Bjørnstjerne Bjørnson
http://www.wikidata.org/entity/Q13122947,Gifted Hands,Gifted Hands,Ben Carson
http://www.wikidata.org/entity/Q11988061,Q11988061,,Tore Renberg
http://www.wikidata.org/entity/Q11534534,Yagyū Bugeichō,柳生武芸帳,Kōsuke Gomi
http://www.wikidata.org/entity/Q13634362,Estação Carandiru,Estação Carandiru,Antônio Drauzio Varella
http://www.wikidata.org/entity/Q12799078,Q12799078,,Vinko Möderndorfer
http://www.wikidata.org/entity/Q13580868,Wonder Boys,,Michael Chabon
http://www.wikidata.org/entity/Q13419109,The Clansman,The Clansman,Thomas Dixon Jr.
http://www.wikidata.org/entity/Q11899175,"The Stars Will Tell, Inspector Palmu",,Mika Waltari
http://www.wikidata.org/entity/Q12833234,Journey's End,,R. C. Sherriff
http://www.wikidata.org/entity/Q12411733,A Woman in Jerusalem,,A. B. Yehoshua
http://www.wikidata.org/entity/Q11789223,Q11789223,Rendelés előtt,Sándor Márai
http://www.wikidata.org/entity/Q14686969,A River Runs Through It,,Norman Maclean
http://www.wikidata.org/entity/Q11488327,Kōkyū Shōsetsu,,Ken'ichi Sakemi
http://www.wikidata.org/entity/Q13571661,Q13571661,,Jef Geeraerts
http://www.wikidata.org/entity/Q12411877,Samson the Nazirite,,Ze'ev Jabotinsky
http://www.wikidata.org/entity/Q13931921,A Tree Grows in Brooklyn,A Tree Grows in Brooklyn,Betty Smith
http://www.wikidata.org/entity/Q13058163,Titas Ekti Nadir Nam,,Advaita Mallabarmana
http://www.wikidata.org/entity/Q12186861,Imperial Life in the Emerald City,Imperial Life in the Emerald City,Rajiv Chandrasekaran
http://www.wikidata.org/entity/Q12304686,Q12304686,,Bjarne Reuter
http://www.wikidata.org/entity/Q11439812,Doraemon Long Stories,,
http://www.wikidata.org/entity/Q11388020,Genroku Chūshingura,,Seika Mayama
http://www.wikidata.org/entity/Q14540443,Vicke Viking,,Runer Jonsson
http://www.wikidata.org/entity/Q12959257,Pop Ćira i pop Spira,,Stevan Sremac
http://www.wikidata.org/entity/Q12729942,Henry and June,Henry and June,Anaïs Nin
http://www.wikidata.org/entity/Q13571256,De Griezelbus,,Paul van Loon
http://www.wikidata.org/entity/Q11881597,Baksho-Rahashya,বাক্স-রহস্য,Satyajit Ray
http://www.wikidata.org/entity/Q11658241,Beast in the Shadows,,Edogawa Ranpo
http://www.wikidata.org/entity/Q12397047,Black Bread,Pa negre,Emili Teixidor
http://www.wikidata.org/entity/Q13468119,Brewster's Millions,Brewster's Millions,George Barr McCutcheon
http://www.wikidata.org/entity/Q12375730,Autumn Ball,Sügisball,Mati Unt
http://www.wikidata.org/entity/Q12366526,The Heart of the Bear,Karu süda,Nikolai Baturin
http://www.wikidata.org/entity/Q12628487,Buick Rivera,Buick Rivera,Miljenko Jergović
http://www.wikidata.org/entity/Q13479598,Cimarron,,Edna Ferber
http://www.wikidata.org/entity/Q11665512,The Samurai Banner of Furin Kazan,,Yasushi Inoue
http://www.wikidata.org/entity/Q11985079,The Man in the Gray Flannel Suit,The Man in the Gray Flannel Suit,Sloan Wilson
http://www.wikidata.org/entity/Q12183686,Soft Hands,,Tawfiq al-Hakim
http://www.wikidata.org/entity/Q11893849,Skavabölen pojat,,Antti Raivio
http://www.wikidata.org/entity/Q13550523,Q13550523,La Tête contre les murs,Hervé Bazin
http://www.wikidata.org/entity/Q13404098,Memoirs of an Invisible Man,Memoirs of an Invisible Man,H. F. Saint
http://www.wikidata.org/entity/Q12518332,Syair Bidasari,,
http://www.wikidata.org/entity/Q12580890,DMZ,,Sang-yeon Park
http://www.wikidata.org/entity/Q13025776,The Story of Jan Dara,,
http://www.wikidata.org/entity/Q12335202,Reversible Errors,Reversible Errors,Scott Turow
http://www.wikidata.org/entity/Q12369462,Mardie to the Rescue,Madicken och Junibackens Pims,Astrid Lindgren
http://www.wikidata.org/entity/Q12041001,Noc na Karlštejně,Noc na Karlštejně,Jaroslav Vrchlický
http://www.wikidata.org/entity/Q11870829,Q11870829,,Reijo Mäki
http://www.wikidata.org/entity/Q11635280,Akahige Shinryōtan,,Shūgorō Yamamoto
http://www.wikidata.org/entity/Q13581152,Lemonade Mouth,Lemonade Mouth,Mark Peter Hughes
http://www.wikidata.org/entity/Q13456096,"Enemies, a Love Story",,Isaac Bashevis Singer
http://www.wikidata.org/entity/Q11984114,Q11984114,,Axel Jensen
http://www.wikidata.org/entity/Q13424700,The Sorrows of Satan,The Sorrows of Satan,Marie Corelli
http://www.wikidata.org/entity/Q12045175,Q12045175,,Jaroslav Havlíček
http://www.wikidata.org/entity/Q12458277,The Sun's Seventh Horse,सूरज का सातवां घोड़ा,Dharamvir Bharati
http://www.wikidata.org/entity/Q11767106,The Manitou,The Manitou,Graham Masterton
http://www.wikidata.org/entity/Q12956274,Bakonja fra Brne,,Simo Matavulj
http://www.wikidata.org/entity/Q11750569,Q11750569,,Wacław Gąsiorowski
http://www.wikidata.org/entity/Q11792659,Noce i dnie,Noce i dnie,Maria Dąbrowska
http://www.wikidata.org/entity/Q11658740,Hi no Ataru Sakamichi,陽のあたる坂道,Yōjirō Ishizaka
http://www.wikidata.org/entity/Q11965535,Q11965535,,Per Hansson
http://www.wikidata.org/entity/Q11888111,Q11888111,,Simo Puupponen
http://www.wikidata.org/entity/Q12811892,My Left Foot,,Christy Brown
http://www.wikidata.org/entity/Q11990209,Everybody Comes to Rick's,,Murray Burnett
http://www.wikidata.org/entity/Q12027130,Q12027130,Jozova Hanule,Květa Legátová
http://www.wikidata.org/entity/Q11660994,Aoi Sanmyaku,,Yōjirō Ishizaka
http://www.wikidata.org/entity/Q12329475,Q12329475,,Lotte Thorsen
http://www.wikidata.org/entity/Q12351122,A gólyakalifa,A gólyakalifa,Mihály Babits
http://www.wikidata.org/entity/Q12714151,Dei svarte hestane,Dei svarte hestane,Tarjei Vesaas
http://www.wikidata.org/entity/Q11898563,Tummien perhosten koti,Tummien perhosten koti,Leena Lander
http://www.wikidata.org/entity/Q11635893,Akō Rōshi,,Jirō Osaragi
http://www.wikidata.org/entity/Q12055064,Q12055064,,Ota Pavel
http://www.wikidata.org/entity/Q14250549,Rabbit Hole,,David Lindsay-Abaire
http://www.wikidata.org/entity/Q12595982,Q12595982,,Yumiko Suzuki
http://www.wikidata.org/entity/Q12857422,Catch Me If You Can,Catch Me If You Can,Frank Abagnale
http://www.wikidata.org/entity/Q13802568,The Story of Mankind,The Story of Mankind,Hendrik Willem van Loon
http://www.wikidata.org/entity/Q11903222,Äideistä parhain,,Heikki Hietamies
http://www.wikidata.org/entity/Q13637367,I Hope They Serve Beer in Hell,I Hope They Serve Beer in Hell,Tucker Max
http://www.wikidata.org/entity/Q13393843,The Fan,The Fan,Peter Abrahams
http://www.wikidata.org/entity/Q16951255,Stargazing Dog,,Takashi Murakami
http://www.wikidata.org/entity/Q16828505,Angélique and the King,Angélique et le Roy,Serge Golon
http://www.wikidata.org/entity/Q16155974,The Elusive Pimpernel,,Emma Orczy
http://www.wikidata.org/entity/Q16835993,Autumn Crocus,,Dodie Smith
http://www.wikidata.org/entity/Q16747580,Divorçons,Let's Get a Divorce,Victorien Sardou
http://www.wikidata.org/entity/Q16845218,How to Lose Friends & Alienate People,,Toby Young
http://www.wikidata.org/entity/Q16205481,After Hours,After Hours,Edwin Torres
http://www.wikidata.org/entity/Q16503329,Sannikov Land,,Vladimir Obruchev
http://www.wikidata.org/entity/Q16653711,The Duel,,Joseph Conrad
http://www.wikidata.org/entity/Q16241627,Farewell My Concubine,霸王别姬,Lilian Lee
http://www.wikidata.org/entity/Q15921213,Q15921213,,Giddens Ko
http://www.wikidata.org/entity/Q16146894,The 19th Wife,The 19th Wife,David Ebershoff
http://www.wikidata.org/entity/Q15033982,The Unsleeping Eye,The Unsleeping Eye,David G. Compton
http://www.wikidata.org/entity/Q16130921,Love Life,,Zeruya Shalev
http://www.wikidata.org/entity/Q16056523,Nicholas and Alexandra,,Robert K. Massie
http://www.wikidata.org/entity/Q16546101,In the Electric Mist with Confederate Dead,,James Lee Burke
http://www.wikidata.org/entity/Q16827063,Alfie,,Bill Naughton
http://www.wikidata.org/entity/Q15840054,Dark Passage,,David Goodis
http://www.wikidata.org/entity/Q16841725,The Big Man,,William McIlvanney
http://www.wikidata.org/entity/Q16237372,The Crate,,Stephen King
http://www.wikidata.org/entity/Q16155002,Nancy Drew Mystery Stories,,Carolyn Keene
http://www.wikidata.org/entity/Q15587387,The Snows of Kilimanjaro,,Ernest Hemingway
http://www.wikidata.org/entity/Q16385164,The Bondman,The Bondman,Hall Caine
http://www.wikidata.org/entity/Q16570467,Pay it Forward,,Catherine Ryan Hyde
http://www.wikidata.org/entity/Q16385212,Candy,Candy,Terry Southern
http://www.wikidata.org/entity/Q15033982,The Unsleeping Eye,L'Incurable,David G. Compton
http://www.wikidata.org/entity/Q16747580,Divorçons,Divorçons,Victorien Sardou
http://www.wikidata.org/entity/Q16385799,Get Shorty,,Elmore Leonard
http://www.wikidata.org/entity/Q15806568,Three Wishes for Cinderella,Tři oříšky pro Popelku,Božena Němcová
http://www.wikidata.org/entity/Q15695133,Wood painting,,Ingmar Bergman
http://www.wikidata.org/entity/Q16889371,Seven Chances,Seven Chances,Roi Cooper Megrue
http://www.wikidata.org/entity/Q16880284,Q16880284,,Natalia Ginzburg
http://www.wikidata.org/entity/Q15052538,Intimacy (novel),,Hanif Kureishi
http://www.wikidata.org/entity/Q16954350,The Dark Room,The Dark Room,Rachel Seiffert
http://www.wikidata.org/entity/Q16643896,"No Sex Please, We're British",,Anthony Marriott
http://www.wikidata.org/entity/Q16207487,Adrift on the Nile,,Naguib Mahfouz
http://www.wikidata.org/entity/Q16849459,The Burmese Harp,,Michio Takeyama
http://www.wikidata.org/entity/Q16385795,The General's Daughter,The General's Daughter,Nelson DeMille
http://www.wikidata.org/entity/Q16386728,Live Flesh,,Ruth Rendell
http://www.wikidata.org/entity/Q15046024,Spiral,,Kōji Suzuki
http://www.wikidata.org/entity/Q16828505,Angélique and the King,Angélique et le Roy,Anne Golon
http://www.wikidata.org/entity/Q15470641,The Land That Time Forgot,The Land That Time Forgot,Edgar Rice Burroughs
http://www.wikidata.org/entity/Q16000543,12:01 PM,,Richard A. Lupoff
http://www.wikidata.org/entity/Q15056790,A Home at the End of the World,A Home at the End of the World,Michael Cunningham
http://www.wikidata.org/entity/Q16910343,Submarine,,Joe Dunthorne
http://www.wikidata.org/entity/Q15243547,Tony Takitani,トニー滝谷,Haruki Murakami
http://www.wikidata.org/entity/Q16025051,Hellboy,Hellboy,Mike Mignola
http://www.wikidata.org/entity/Q15648697,Sliver,,Ira Levin
http://www.wikidata.org/entity/Q16931816,Lady Snowblood,,
http://www.wikidata.org/entity/Q16960937,Rust and Bone,,Craig Davidson
http://www.wikidata.org/entity/Q16852223,Carlito's Way,Carlito's Way,Edwin Torres
http://www.wikidata.org/entity/Q15731603,Forest of the Hanged,Pădurea spânzuraților,Liviu Rebreanu
http://www.wikidata.org/entity/Q16161587,Mulberry,,Na Do-hyang
http://www.wikidata.org/entity/Q16137590,Balyakalasakhi,ബാല്യകാലസഖി,Vaikom Muhammad Basheer
http://www.wikidata.org/entity/Q15391883,Phantoms,Phantoms,Dean Koontz
http://www.wikidata.org/entity/Q16917707,The Hurricane,,James Norman Hall
http://www.wikidata.org/entity/Q16385439,The Deceivers,,John Masters
http://www.wikidata.org/entity/Q15051307,Dragon Ball,ドラゴンボール,Akira Toriyama
http://www.wikidata.org/entity/Q16605712,Farraday's Flowers,Farraday's Flowers,Tony Kenrick
http://www.wikidata.org/entity/Q16386164,The Hustler,The Hustler,Walter Tevis
http://www.wikidata.org/entity/Q16959919,Odd Thomas,Odd Thomas,Dean Koontz
http://www.wikidata.org/entity/Q15874574,Q15874574,,Anton Roothaert
http://www.wikidata.org/entity/Q16385212,Candy,Candy,Mason Hoffenberg
http://www.wikidata.org/entity/Q15830821,Unto a Good Land,Invandrarna,Vilhelm Moberg
http://www.wikidata.org/entity/Q15034146,Not Quite Human,,Seth McEvoy
http://www.wikidata.org/entity/Q16934686,Father of the Bride,Father of the Bride,Edward Streeter
http://www.wikidata.org/entity/Q15052480,The Devil's Arithmetic,The Devil's Arithmetic,Jane Yolen
http://www.wikidata.org/entity/Q16847619,In Her Shoes,In Her Shoes,Jennifer Weiner
http://www.wikidata.org/entity/Q16630058,Drive,Drive,James Sallis
http://www.wikidata.org/entity/Q16847981,Incendiary,,Chris Cleave
http://www.wikidata.org/entity/Q15975190,Primary Colors,Primary Colors,Joe Klein
http://www.wikidata.org/entity/Q16001220,Nine and a Half Weeks,,Ingeborg Day
http://www.wikidata.org/entity/Q16376668,Q16376668,Գիքորը,Hovhannes Tumanyan
http://www.wikidata.org/entity/Q14752446,The Taking of Pelham One Two Three,The Taking of Pelham One Two Three,Morton Freedgood
http://www.wikidata.org/entity/Q16385717,The Fog Horn,The Fog Horn,Ray Bradbury
http://www.wikidata.org/entity/Q16237861,Leiningen Versus the Ants,,Carl Stephenson
http://www.wikidata.org/entity/Q16959723,The Teenage Textbook,,Adrian Tan
http://www.wikidata.org/entity/Q16385570,The Eiger Sanction,The Eiger Sanction,Trevanian
http://www.wikidata.org/entity/Q15131818,Boku no Hatsukoi o Kimi ni Sasagu - Secret Unrequited Love,,Kotomi Aoki
http://www.wikidata.org/entity/Q16651762,The Hornworm,芋虫,Edogawa Ranpo
http://www.wikidata.org/entity/Q16386714,Little Children,Little Children,Tom Perrotta
http://www.wikidata.org/entity/Q16866435,In the Belly of the Beast,In the Belly of the Beast,Jack Abbott
http://www.wikidata.org/entity/Q16386618,The Last Station,,Jay Parini
http://www.wikidata.org/entity/Q16949636,Sideways,Sideways,Rex Pickett
http://www.wikidata.org/entity/Q14830022,Ved Vejen,Ved Vejen,Herman Bang
http://www.wikidata.org/entity/Q15035694,The Other,The Other,Tom Tryon
http://www.wikidata.org/entity/Q15905509,White Deer Plain,白鹿原,Chen Zhongshi
http://www.wikidata.org/entity/Q15279917,Q15279917,"결혼은, 미친 짓이다",Lee Mankyo
http://www.wikidata.org/entity/Q16490547,Q16490547,Celda 211,Francisco Pérez Gandul
http://www.wikidata.org/entity/Q16106454,Shining Through,,Susan Isaacs
http://www.wikidata.org/entity/Q15634572,Jacob,,Alexander Kielland
http://www.wikidata.org/entity/Q16386183,I Am the Cheese,I Am the Cheese,Robert Cormier
http://www.wikidata.org/entity/Q15714733,Q15714733,,Adolfo Bioy Casares
http://www.wikidata.org/entity/Q15094143,Before Night Falls,Antes que anochezca,Reinaldo Arenas Fuentes
http://www.wikidata.org/entity/Q16385748,Frenchman's Creek,Frenchman's Creek,Daphne du Maurier
http://www.wikidata.org/entity/Q16831188,Q16831188,Eiszeit,Tankred Dorst
http://www.wikidata.org/entity/Q16169884,The Triumph of the Scarlet Pimpernel,,Emma Orczy
http://www.wikidata.org/entity/Q16831188,Q16831188,Eiszeit,Ursula Ehler
http://www.wikidata.org/entity/Q16917707,The Hurricane,,Charles Nordhoff
http://www.wikidata.org/entity/Q15729800,Parineeta,,Sarat Chandra Chattopadhyay
http://www.wikidata.org/entity/Q19731606,Q19731606,,Ahmad Tohari
http://www.wikidata.org/entity/Q17108933,A Season on the Brink,,John Feinstein
http://www.wikidata.org/entity/Q17037959,Doctor in the House,Doctor in the House,Richard Gordon
http://www.wikidata.org/entity/Q19894589,My Old Man,My Old Man,Ernest Hemingway
http://www.wikidata.org/entity/Q17194532,Q17194532,,Jens Bjørneboe
http://www.wikidata.org/entity/Q17979302,Q17979302,,Knut Faldbakken
http://www.wikidata.org/entity/Q17742274,Q17742274,,Josep Maria de Sagarra
http://www.wikidata.org/entity/Q20502987,Q20502987,El Bosque animado,Wenceslao Fernández Flórez
http://www.wikidata.org/entity/Q20036985,The Hound of Florence,,Felix Salten
http://www.wikidata.org/entity/Q17108782,A Gathering of Old Men,A Gathering of Old Men,Ernest J. Gaines
http://www.wikidata.org/entity/Q17088998,Streets of Laredo,Streets of Laredo,Larry McMurtry
http://www.wikidata.org/entity/Q17979316,Q17979316,,Terje Stigen
http://www.wikidata.org/entity/Q18003148,Q18003148,,Aksel Sandemose
http://www.wikidata.org/entity/Q17081483,Idioglossia,,Mark Handley
http://www.wikidata.org/entity/Q17979231,The Plough,,Johan Falkberget
http://www.wikidata.org/entity/Q20817309,Q20817309,Gente di rispetto,Giuseppe Fava
http://www.wikidata.org/entity/Q19902843,The Wolf of Wall Street,The Wolf of Wall Street,Jordan Belfort
http://www.wikidata.org/entity/Q17146140,Postcards from the Edge,Postcards from the Edge,Carrie Fisher
http://www.wikidata.org/entity/Q17104518,Only When I Larf,Only When I Larf,Len Deighton
http://www.wikidata.org/entity/Q17381917,Who Murdered Mrs. Skrof?,,Mika Waltari
http://www.wikidata.org/entity/Q19025192,A School Story,,
http://www.wikidata.org/entity/Q20020539,Das indische Grabmal,Das indische Grabmal,Thea von Harbou
http://www.wikidata.org/entity/Q17979243,Lake of the Dead,De dødes tjern,Bernhard Borge
http://www.wikidata.org/entity/Q17017426,Dances with Wolves,Dances with Wolves,Michael Blake
http://www.wikidata.org/entity/Q17979243,Lake of the Dead,Lake of the Dead,Bernhard Borge
http://www.wikidata.org/entity/Q17098771,A Thousand Acres,A Thousand Acres,Jane Smiley
http://www.wikidata.org/entity/Q18223014,Ashes,,Grazia Deledda
http://www.wikidata.org/entity/Q20022848,La neige en deuil,La Neige en deuil,Henri Troyat
http://www.wikidata.org/entity/Q20040698,Shirasagi,白鷺,Kyōka Izumi
http://www.wikidata.org/entity/Q17636625,Philomel Cottage,,Agatha Christie
http://www.wikidata.org/entity/Q17632196,For Love of Imabelle,For Love of Imabelle,Chester Himes
http://www.wikidata.org/entity/Q17979324,Q17979324,,Olaug Nilssen
http://www.wikidata.org/entity/Q17173918,The Passing of Mr Quin,,Agatha Christie
http://www.wikidata.org/entity/Q19562199,Q19562199,,Hans Scherfig
http://www.wikidata.org/entity/Q19840920,Three Came Home,,Agnes Newton Keith
http://www.wikidata.org/entity/Q17018892,Paleri Manikyam: Oru Pathirakolapathakathinte Katha,,T. P. Rajeevan
http://www.wikidata.org/entity/Q16998142,Ring of Bright Water,,Gavin Maxwell
http://www.wikidata.org/entity/Q17042236,Helen's Babies,Helen's Babies,John Habberton
http://www.wikidata.org/entity/Q18918071,Inspector Imanishi Investigates,,Seichō Matsumoto
http://www.wikidata.org/entity/Q20065156,Hecate and Her Dogs,Hécate et ses chiens,Paul Morand
http://www.wikidata.org/entity/Q17016422,Where the Heart Is,Where the Heart Is,Billie Letts
http://www.wikidata.org/entity/Q17176148,Q17176148,Chemin sans issue,Georges Simenon
http://www.wikidata.org/entity/Q17979319,Fatso,,Lars Ramslie
http://www.wikidata.org/entity/Q19376660,Jørgen + Anne er sant,,Vigdis Hjorth
http://www.wikidata.org/entity/Q18209556,The Road,The Road,Jack London
http://www.wikidata.org/entity/Q17060877,Out of Sight,,Elmore Leonard
http://www.wikidata.org/entity/Q19093323,The Man of Property,,John Galsworthy
http://www.wikidata.org/entity/Q17354587,The Bottom of the Bottle,Le Fond de la bouteille,Georges Simenon
http://www.wikidata.org/entity/Q17979229,An-Magritt,,Johan Falkberget
http://www.wikidata.org/entity/Q20726287,Under the Hawthorn Tree,,Ai Mi
http://www.wikidata.org/entity/Q18187988,The Enchanted April,,Elizabeth von Arnim
http://www.wikidata.org/entity/Q19746010,Emil and the Detectives,Emil und die Detektive,Erich Kästner
http://www.wikidata.org/entity/Q19902812,The Tower of the Seven Hunchbacks,,Emilio Carrere
http://www.wikidata.org/entity/Q19894482,Mountain Man,,Vardis Fisher
http://www.wikidata.org/entity/Q19221114,Occupe-toi d'Amélie!,,Georges Feydeau
http://www.wikidata.org/entity/Q18043329,Q18043329,,Hendrik Conscience
http://www.wikidata.org/entity/Q20888931,Be Cool,,Elmore Leonard
http://www.wikidata.org/entity/Q17060239,Legend of the Swordsmen of the Mountains of Shu,蜀山劍俠傳,Huanzhulouzhu
http://www.wikidata.org/entity/Q17979317,Q17979317,,Håvard Melnæs
http://www.wikidata.org/entity/Q17014869,The Railway Man,,Eric Lomax
http://www.wikidata.org/entity/Q17104435,National Velvet,National Velvet,Enid Bagnold
http://www.wikidata.org/entity/Q17027624,The Power,,Frank M. Robinson
http://www.wikidata.org/entity/Q19867685,The Color of Money,The Color of Money,Walter Tevis
http://www.wikidata.org/entity/Q20962941,Vals licht,,Joost Zwagerman
http://www.wikidata.org/entity/Q19231273,Sappho,Sapho,Alphonse Daudet
http://www.wikidata.org/entity/Q19358463,La Position du tireur couché,La Position du tireur couché,Jean-Patrick Manchette
http://www.wikidata.org/entity/Q18679332,Q18679332,,Timo K. Mukka
http://www.wikidata.org/entity/Q18209404,The Parallax View,,Slavoj Žižek
http://www.wikidata.org/entity/Q18221635,Q18221635,Le Locataire,Georges Simenon
http://www.wikidata.org/entity/Q17064850,White Mischief,White Mischief,James Fox
http://www.wikidata.org/entity/Q20875720,Loaded,,Christos Tsiolkas
http://www.wikidata.org/entity/Q20650529,Not Without My Daughter,Not Without My Daughter,Betty Mahmoody
http://www.wikidata.org/entity/Q20482047,Q20482047,Húsz óra,Ferenc Sánta
http://www.wikidata.org/entity/Q17564652,Q17564652,완득이,Kim Ryeo-ryeong
http://www.wikidata.org/entity/Q20875784,Photographing Fairies,Photographing Fairies,Steve Szilagyi
http://www.wikidata.org/entity/Q19031436,Maurice Guest,,Henry Handel Richardson
http://www.wikidata.org/entity/Q18679228,Juha,,Juhani Aho
http://www.wikidata.org/entity/Q18631338,Q18631338,Sturm im Wasserglas,Bruno Frank
http://www.wikidata.org/entity/Q19651605,Q19651605,A tanítónő,Sándor Bródy
http://www.wikidata.org/entity/Q19950630,Si te dicen que caí,Si te dicen que caí,Juan Marsé
http://www.wikidata.org/entity/Q20874852,The Object of My Affection,The Object of My Affection,Stephen McCauley
http://www.wikidata.org/entity/Q20826793,Green Light,Green Light,Lloyd C. Douglas
http://www.wikidata.org/entity/Q17112373,Lavender and Old Lace,Lavender and Old Lace,Myrtle Reed
http://www.wikidata.org/entity/Q19947258,Sonny Boy,,Annejet van der Zijl
http://www.wikidata.org/entity/Q20387299,Secrets,Secrets,Danielle Steel
http://www.wikidata.org/entity/Q17104709,Random Harvest,Random Harvest,James Hilton
http://www.wikidata.org/entity/Q18325679,The Call of the Toad,Unkenrufe,Günter Grass
http://www.wikidata.org/entity/Q18668145,Three Came Unarmed,Three Came Unarmed,E. Arnot Robertson
http://www.wikidata.org/entity/Q18750276,The Human Condition,,Junpei Gomikawa
http://www.wikidata.org/entity/Q19435715,El casamiento de Laucha,,Roberto Payró
http://www.wikidata.org/entity/Q17018027,Poor Cow,,Nell Dunn
http://www.wikidata.org/entity/Q19800982,The Battle of the Villa Fiorita,,Rumer Godden
http://www.wikidata.org/entity/Q18164257,The Race of My Life,The Race of My Life: An Autobiography,Milkha Singh
http://www.wikidata.org/entity/Q17632722,Q17632722,Le Passager clandestin,Georges Simenon
http://www.wikidata.org/entity/Q18150132,Five Star Final,,Louis Weitzenkorn
http://www.wikidata.org/entity/Q19709665,Breaking News,Ultima oră,Mihail Sebastian
http://www.wikidata.org/entity/Q17031435,Virus,,Sakyo Komatsu
http://www.wikidata.org/entity/Q18674844,The Delinquents,,Criena Rohan
http://www.wikidata.org/entity/Q17053091,Patriotism,憂国,Yukio Mishima
http://www.wikidata.org/entity/Q17119417,To Live and Die in L.A.,To Live and Die in L.A.,Gerald Petievich
http://www.wikidata.org/entity/Q28736415,The Moonshine War,,Elmore Leonard
http://www.wikidata.org/entity/Q24130898,Tovarich,Tovaritch,Jacques Deval
http://www.wikidata.org/entity/Q28736586,Touch,,Elmore Leonard
http://www.wikidata.org/entity/Q29526392,Q29526392,,Henrik Scharling
http://www.wikidata.org/entity/Q23307939,The Undying Past,,Hermann Sudermann
http://www.wikidata.org/entity/Q28736420,Valdez Is Coming,,Elmore Leonard
http://www.wikidata.org/entity/Q22807426,Tom & Viv,,Michael Hastings
http://www.wikidata.org/entity/Q28429811,The Silver Brumby,The Silver Brumby,Elyne Mitchell
http://www.wikidata.org/entity/Q27503051,Out of My Head,,Didier Van Cauwelaert
http://www.wikidata.org/entity/Q21587116,"Julie & Julia: 365 Days, 524 Recipes, 1 Tiny Apartment Kitchen",,Julie Powell
http://www.wikidata.org/entity/Q21486054,About Schmidt,About Schmidt,Louis Begley
http://www.wikidata.org/entity/Q21936838,Q21936838,,Clément Vautel
http://www.wikidata.org/entity/Q21283176,The Kennedy Tapes,The Kennedy Tapes,
http://www.wikidata.org/entity/Q25171256,In Celebration,,David Storey
http://www.wikidata.org/entity/Q25184515,The Dresser,,Ronald Harwood
http://www.wikidata.org/entity/Q27134782,The Beauty Sleeping in the Wood,La belle au bois dormant,Charles Perrault
http://www.wikidata.org/entity/Q21995450,Q21995450,Muži v offsidu,Karel Poláček
