book_wikidata_id,title,author,year,part_of_series,is_literary_work,is_written_work,is_comic_book_seris,is_book_series,is_manga_series,is_novel,is_short_story,is_play,is_novella,is_fiction,is_non_fiction,is_children,is_historical,is_drama,is_anime,is_fantasy,is_science_fiction,is_horror,is_thriller,is_detective,is_satire,is_comedy,won_price
Q30919360,Q30919360,Antonio Gala,1993,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3092504,A History of Violence,,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3100305,Touching from a Distance,Ian Curtis,1995,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3101494,La Cage aux Folles,Jean Poiret,,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Q3107329,The Hitchhiker's Guide to the Galaxy,Douglas Adams,1979,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3111594,Scenes of Bohemian Life,Henri Murger,1851,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q311449,The Reader,Bernhard Schlink,1995,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Q31285,Thérèse Desqueyroux,François Mauriac,1927,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q313129,Middlemarch,George Eliot,1871,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3140506,Rickshaw Boy,Lao She,1937,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q314266,Enigma,Robert Harris,1995,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3142909,Eight Women,Robert Thomas,1958,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3148592,Once in a Lifetime,Danielle Steel,1982,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3157362,Jack the Giant Killer,,,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q316069,The Devil With the Three Golden Hairs,Brothers Grimm,1815,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q3163506,I Know Why the Caged Bird Sings,Maya Angelou,1969,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q316826,Das Käthchen von Heilbronn,Heinrich von Kleist,1810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Q3175396,Jean de Florette,Marcel Pagnol,1963,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3179227,Water for Elephants,Sara Gruen,2006,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q3182068,Midnight in the Garden of Good and Evil,John Berendt,1994,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3186815,The Diary of a Country Priest,Georges Bernanos,1936,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3189015,Q3189015,Henri-Pierre Roché,1953,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3192488,Kamouraska,Anne Hébert,1970,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q3201340,Koenigsmark,Pierre Benoît,1918,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3201460,L'Adieu au Roi,Pierre Schoendoerffer,1969,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202081,The Ringfinger,Yoko Ogawa,1994,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202091,The Year of Living Dangerously,Christopher Koch,1973,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202233,The Judas Tree,A. J. Cronin,1961,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202526,Atlantida,Pierre Benoît,1919,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1
Q3202551,Dawn,Elie Wiesel,1961,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202572,Jamaica Inn,Daphne du Maurier,1936,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202732,Adventure,Jack London,1911,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202770,The Devil's Advocate,Morris West,1959,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3202787,Q3202787,Georges Simenon,1945,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3203628,Q3203628,Georges Simenon,1934,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3203859,The Watchmaker of Everton,Georges Simenon,1954,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3203957,L'Hôtel du Nord,Eugène Dabit,1929,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3203961,L'Hôtel du libre échange,Georges Feydeau,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3203979,L'Idiote,Marcel Achard,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3204109,Strangers on a Train,Patricia Highsmith,1950,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3205407,Beyond This Place,A. J. Cronin,1953,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3205595,One Deadly Summer,Sébastien Japrisot,1977,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3206592,Fine Things,Danielle Steel,1987,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3207178,The Officers' Ward,Marc Dugain,1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3207393,La Châtelaine du Liban,Pierre Benoît,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3207492,The Lost City of Z,David Grann,2009,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3207685,The Countess of Cagliostro,Maurice Leblanc,1924,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Q3208184,La Dentellière,Pascal Lainé,1974,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3208710,The Woman in the Fifth,Douglas Kennedy,2007,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3209669,War of the Buttons,Louis Pergaud,1912,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3209703,The Quest for Fire,J.-H. Rosny aîné,1911,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3210457,Q3210457,Martin Winckler,1998,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q321047,Abie's Irish Rose,Anne Nichols,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3211241,Night of January 16th,Ayn Rand,1934,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3211433,The Willing Flesh,Willi Heinrich,1955,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3211925,Proof,David Auburn,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Q3211930,One for the Money,Janet Evanovich,1994,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3212044,A Flea in Her Ear,Georges Feydeau,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3212134,Bébo's Girl,Carlo Cassola,1960,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3212510,The Hive,Camilo José Cela,1951,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3212518,Q3212518,Joseph Zobel,1950,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3212712,La San-Felice,Alexandre Dumas,1864,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q3212848,La Sirène rouge,Maurice G. Dantec,1993,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3212902,Satanism and Witchcraft,Jules Michelet,1862,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3212917,Q3212917,René Fallet,1980,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q32136,The Colour of Magic,Terry Pratchett,1983,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
Q3213980,Q3213980,Georges Simenon,1941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3214567,Labyrinth,Kate Mosse,2005,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0
Q3220551,The Scapegoat,Daphne du Maurier,1957,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3221362,I Capture the Castle,Dodie Smith,1948,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
Q322156,The Boy in the Striped Pyjamas,John Boyne,2006,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Q3221562,Kiss the Girls,James Patterson,1995,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
Q3221843,Tropic Moon,Georges Simenon,1933,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3221851,The Ax,Donald E. Westlake,1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3222160,Le Dernier Mitterrand,Georges-Marc Benamou,2005,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3222697,The Falcon's Malteser,Anthony Horowitz,1986,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3223617,Bid Time Return,Richard Matheson,1975,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3223978,Q3223978,Herbjørg Wassmo,1989,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3224059,The Tenant,Roland Topor,,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
Q3224080,Loner,Ivan Turgenev,1848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3224451,The Stationmaster,Alexander Pushkin,1831,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3224952,Contempt,Alberto Moravia,1954,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3225117,The Holcroft Covenant,Robert Ludlum,1978,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3225240,The Perfume of the Lady in Black,Gaston Leroux,1908,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3226565,The Erl-King,Michel Tournier,1970,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Q3227619,Time Regained,Marcel Proust,1927,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3227753,The Train,Georges Simenon,1961,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3227781,Le Transperceneige,Benjamin Legrand,1982,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3228304,Q3228304,Georges Simenon,1941,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3228346,The Osterman Weekend,Robert Ludlum,1972,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3230387,"Farewell, My Queen",Chantal Thomas,2002,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
Q3230575,Les Animaux dénaturés,Jean Bruller,1952,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3230989,Les Belles-sœurs,Michel Tremblay,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3231290,Magic Tree House series,Mary Pope Osborne,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3231319,The Horsemen,Joseph Kessel,1967,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q323146,About a Boy,Nick Hornby,1998,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3231500,Intersection,Paul Guimard,1967,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3231594,The Wave,Todd Strasser,1981,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3232078,The Devils of Loudun,Aldous Huxley,1952,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3232830,The Corsican Brothers,Alexandre Dumas,1845,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3233504,The Reivers,William Faulkner,1962,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3233631,Les Mains d'Orlac,Maurice Renard,1920,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3234071,The Mysteries of Pittsburgh,Michael Chabon,1988,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3234552,Good Little Girls,"Sophie Rostopchine, Comtesse de Ségur",1858,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3234798,The Life and Loves of a She-Devil,Fay Weldon,1983,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3235072,White Oleander,Janet Fitch,1999,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3235421,Road to Perdition,Max Allan Collins,1998,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3235556,The Adventure of the Six Napoleons,Arthur Conan Doyle,1904,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Q3236040,The Green Years,A. J. Cronin,1944,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3236067,Las edades de Lulú,Almudena Grandes,1990,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3236488,Les Âmes fortes,Jean Giono,1950,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3237010,Act of Passion,Georges Simenon,1947,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3243512,K-PAX,Gene Brewer,1995,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3246419,Le Capitan,Michel Zevaco,1907,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Q3258147,Bee Season,Myla Goldberg,2000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3266450,Vanina Vanini,Stendhal,1829,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3268056,"Goodbye, Mr. Chips",James Hilton,,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q326914,The Adventures of Tom Sawyer,Mark Twain,1876,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3271213,The Passionate Heart,Béatrix Beck,1952,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3273493,My Cousin Rachel,Daphne du Maurier,1951,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3274167,Notes on a Scandal,Zoë Heller,2003,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3274195,The Naked Face,Sidney Sheldon,1970,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3275960,Mademoiselle de Maupin,Théophile Gautier,1835,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3276113,Marathon Man,William Goldman,1974,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3276314,The Dancing Girl of Izu,Yasunari Kawabata,1926,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3277180,Bhowani Junction,John Masters,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3278431,The Manchurian Candidate,Richard Condon,1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3280221,The Bomber,Liza Marklund,1998,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Q328061,Maigret at the Crossroads,Georges Simenon,1931,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3281349,Rum Punch,Elmore Leonard,1992,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3282044,O Crime do Padre Amaro,José Maria de Eça de Queirós,1875,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3283324,O Terceiro Travesseiro,,1998,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3283839,Thank You for Smoking,Christopher Buckley,1994,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Q3284558,He's Just Not That Into You,Liz Tuccillo,2004,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3285408,Diary of a Wimpy Kid,Jeff Kinney,2007,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
Q3286341,The Medusa Touch,Peter Van Greenaway,1973,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
Q3286482,Manon des sources,Marcel Pagnol,1963,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q329111,Immensee,Theodor Storm,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3299026,Children of a Lesser God,Mark Medoff,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Q329989,Demons,Fyodor Dostoyevsky,1872,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3301814,The Right Stuff,Tom Wolfe,1979,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q3307458,Metropolis,Thea von Harbou,1925,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q331106,The Dressmaker,Beryl Bainbridge,1973,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3311083,Tiempo de silencio,Luis Martín-Santos,,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q331228,The Chant of Jimmie Blacksmith,Thomas Keneally,1972,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Q3312601,Gorillas in the Mist,Dian Fossey,1983,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Q331656,The Voyage of the Dawn Treader,C. S. Lewis,1952,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q3317035,Q3317035,Eduardo Scarpetta,1887,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
Q3317189,Mitsou,Colette,1919,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3319940,Mon oncle Benjamin,Claude Tillier,1843,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q332388,The Two Towers,J. R. R. Tolkien,1954,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q3324321,Morphine,Mikhail Bulgakov,1927,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q332581,The Return of the King,J. R. R. Tolkien,1955,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
Q333179,Persuasion,Jane Austen,1817,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3339402,Pretend You Don't See Her,Mary Higgins Clark,1997,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3347910,Obama Anak Menteng,Damien Dematra,2010,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3350266,Oleanna,David Mamet,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3351637,Chokher Bali,Rabindranath Tagore,,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q335315,Quo Vadis,Henryk Sienkiewicz,1896,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q33537890,The Shanghai Gesture,John Colton,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q33538477,Sweet Nell of Old Drury,Paul Kester,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3356529,Pan,Knut Hamsun,1894,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3357761,Bill Bergson and the White Rose Rescue,Astrid Lindgren,1953,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q3357771,Bill Bergson Lives Dangerously,Astrid Lindgren,1951,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Q336056,The Girl Who Leapt Through Time,Yasutaka Tsutsui,1965,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
Q3361667,Palomino,Danielle Steel,1981,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3362806,Paper Lion,George Plimpton,1966,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3366047,Pars vite et reviens tard,Fred Vargas,2001,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3375488,Svinalängorna,Susanna Alakoski,2006,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3377878,Peyton Place,Grace Metalious,1956,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3385854,Peter the First,Aleksey Tolstoy,1930,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3387840,"Pierre; or, The Ambiguities",Herman Melville,1852,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q33914977,Lenny,Julian Barry,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3394235,Polikushka,Leo Tolstoy,1893,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3394368,A Walk to Remember,Nicholas Sparks,1999,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q339761,Bel-Ami,Guy de Maupassant,1885,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3398107,Shane,Jack Schaefer,1949,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3398593,How Green Was My Valley,Richard Llewellyn,1939,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Q3399278,Skinwalkers,Tony Hillerman,1986,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
Q3400728,Blithe Spirit,Noël Coward,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3400981,Lorna Doone,Richard Doddridge Blackmore,1869,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
Q34056965,Stalag 17,Donald Bevan,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q34057231,The Man in the Glass Booth,,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3410561,The Longest Day,Cornelius Ryan,1959,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3412898,The Asphalt Jungle,W. R. Burnett,1949,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Q3412929,Madame Doubtfire,Anne Fine,1987,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
